,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@BrandonKentEverything,0.855646,0.05341,-0.11382565,-0.07283348,0.046914935,0.16539654,0.110915735,-0.15654387,0.04046178,0.14539991,-0.10193673,0.99999976,-0.17446175,-0.19719952,-0.07431866,0.24907655,0.19913548,-0.08555472,0.03646025,0.010897409,0.79870415,-0.08561243,0.6396797,0.21815476,0.26954088,0.08751845,0.07005734,0.34277776,0.2429116,0.91152704,-0.13582468,0.28796834,-0.13208166,-0.10906057,0.0076935436,0.28471807,0.86344045,0.08469008,0.08021465,-0.05336265,-0.06253256,-0.1440472,-0.11871644,0.88707125,-0.12909374,-0.11406638,-0.12959266,-0.10676961,-0.069271974,-0.08930792,-0.16686195,-0.14923514,0.04230544,-0.017113466,0.23033807,0.12371604,-0.0008992031,0.089256555,0.011470102,-0.016051795,-0.024604317,0.36296248,0.045034394,0.08028315,-0.09661406,0.011377472,0.6840787,0.16625187,0.1404148,0.08420796,-0.0013503619,-0.029460978,-0.13242722,0.1327355,0.056227475,0.046035513,0.016628476,-0.08577686,0.05860451,0.105414085,-0.10481165,-0.1940507,0.8409705,-0.19094288,-0.13019651,-0.078648515,0.08356413,0.030422889,0.25019172,0.07957971,-0.14193645,-0.124668926,-0.1138486,0.9222831,-0.10853541,-0.02891714,-0.20522428,-0.19442877,-0.17106865,0.379412
@CNBC_ID,-0.096812636,0.0004849173,-0.07477616,0.04826709,0.22641227,0.19951028,0.09037483,0.16224559,-0.022462942,0.53872967,-0.08284694,-0.17446175,0.9999999,0.976866,0.22988006,0.07396314,0.07297309,0.06821131,0.07920886,0.2529877,0.009349226,0.1903694,-0.14112201,0.061782215,0.05136414,0.1648292,0.46127316,0.14856012,0.13712661,-0.11970113,0.06426765,0.046901435,-0.074086845,-0.063256875,0.429128,0.1563622,-0.013451505,0.058292013,0.3465994,0.63598627,-0.097733095,0.18437159,-0.06554581,-0.054023206,0.053533114,0.031680256,0.95809025,-0.09163855,0.15618175,0.06462628,0.95588243,0.18651968,0.02133913,0.32583833,0.07778113,-0.01167075,0.1326747,0.045858808,0.19166106,0.5276217,0.4356246,0.041190848,0.11461476,0.5497978,0.0705164,0.25227523,0.0985674,0.086875595,0.6123546,0.04291246,0.08916144,0.40303895,0.14142852,0.29822928,0.0038913675,0.02788021,0.11024243,-0.09603976,0.4932115,0.09279078,0.107426405,0.97161055,-0.08409805,0.9686297,0.9654343,0.16239718,0.10373702,0.14102186,0.054391205,0.28986454,0.05135822,-0.026896257,0.1343776,-0.16328517,-0.086937144,0.3051312,0.9876713,0.9683747,0.9618332,0.0670802
@CNNIDOFFICIAL,-0.10987224,0.07939078,-0.018664628,0.089711756,0.27071863,0.28511712,0.1573725,0.17286927,0.05787896,0.51961553,-0.031871025,-0.19719952,0.976866,1.0,0.2443954,0.0066487584,0.010626005,0.11207783,0.1474784,0.3162949,0.010404712,0.20587584,-0.10443618,-0.007144049,-0.00900062,0.191187,0.49362797,0.16609779,0.061478328,-0.13419582,0.11014387,-0.021045042,-0.015546409,-0.0109370705,0.46446675,0.23333655,-0.017061438,0.0521986,0.43232787,0.67008793,-0.054568317,0.20961371,-0.0010233503,-0.060440846,0.0956948,0.07423734,0.9570178,-0.0323877,0.15662013,0.11179693,0.95309234,0.19463597,0.08882889,0.34329322,0.0057718065,-0.011692863,0.23632555,0.048037156,0.27627984,0.5502757,0.46874186,-0.024686497,0.118928924,0.6053306,0.11542186,0.34723,0.14692406,0.022557382,0.63806254,0.0388245,0.15564397,0.47848213,0.16040374,0.3754619,0.08400007,0.10488227,0.16984951,-0.03939227,0.50043184,0.18101797,0.12483224,0.96655625,-0.07864998,0.961998,0.95982134,0.17444617,0.16920222,0.15256715,-0.018797282,0.3792202,0.100056514,0.029715873,0.15778813,-0.17548442,-0.0326926,0.39592326,0.9872174,0.96678877,0.9671227,0.12068379
@CoachJustinl28,-0.15431666,-0.10465335,-0.08562811,-0.050132878,0.734599,-0.11397029,-0.032093108,0.13377802,-0.11962173,0.049824946,-0.103255235,-0.07431866,0.22988006,0.2443954,1.0000002,-0.169902,-0.18705016,0.04106509,-0.08759154,-0.03915947,-0.23944937,0.0799096,-0.1799382,-0.1613421,-0.20041457,0.111712635,0.04531655,0.75361776,-0.1502082,-0.12877637,-0.03380351,-0.17020485,-0.075449176,-0.08615427,-0.01740014,-0.15946457,-0.055371355,0.8503103,-0.045467112,0.08697124,-0.11295701,0.13380441,-0.06083484,-0.11522188,-0.041523248,-0.029099468,0.2549217,-0.12183158,0.092294164,-0.06038059,0.3225447,0.13372183,-0.070644096,0.9183139,-0.16558772,0.81999767,-0.08664494,0.8794068,-0.033106223,0.077472866,0.072047636,-0.19536527,0.90684104,0.100848556,-0.034763794,0.03788073,-0.12398413,-0.15017438,0.09408191,0.8458301,-0.017187584,0.09254338,0.064942405,-0.03588667,-0.12487005,-0.11404381,-0.0771478,-0.06927064,0.051273696,-0.18074207,0.14148688,0.25887617,-0.20056452,0.2482261,0.31999928,0.05713211,-0.1073136,0.89105225,-0.1716513,-0.104505286,-0.028744582,0.024586087,0.095935695,-0.17042446,-0.105450965,-0.008087657,0.2777971,0.27555972,0.26728797,0.097668916
@DHIARCOM,0.3285742,-0.15594085,-0.15118933,-0.06640108,-0.30073392,-0.033657134,-0.16222575,0.32988375,-0.16249762,0.259856,-0.107384995,0.24907655,0.07396314,0.0066487584,-0.169902,1.0000002,0.9851836,-0.10754121,-0.13536708,-0.11632648,0.4662622,0.3788157,0.19871345,0.9872015,0.9848694,0.29293188,0.05913873,-0.17354047,0.98847663,0.18360391,-0.10351754,0.9933845,-0.14571986,-0.113297306,0.07000126,-0.030699158,0.12517826,-0.19069651,0.023986952,0.058190577,-0.10763383,0.2027202,-0.16614726,0.12648886,-0.07253416,-0.08401861,-0.0048242193,-0.12274036,0.4151392,-0.09552944,0.00084366463,0.34518513,-0.16385433,-0.23119739,0.9945928,-0.21525294,-0.09871878,-0.19395487,-0.048632227,0.08407281,0.010510207,0.9839858,-0.19813046,0.035149,-0.076546974,-0.10993145,0.19951876,0.9879236,0.15560609,-0.19180416,-0.16740808,0.16336776,0.2896821,-0.03696166,-0.13713534,-0.12639281,-0.05440763,-0.19313025,0.13680768,-0.07151456,0.32417032,0.013209784,0.40281016,0.023565983,0.010174643,0.41188335,-0.045750458,-0.2450415,0.9865898,0.02443889,-0.10424816,-0.15513584,0.30290952,0.14034316,-0.12347752,-0.06471781,0.018554147,-0.0024626646,0.038414117,0.04985418
@DKIDchannel,0.31466317,-0.13105017,-0.069568485,-0.08027903,-0.30881202,-0.02016438,-0.15022844,0.34755254,-0.12791596,0.2726745,-0.018776711,0.19913548,0.07297309,0.010626005,-0.18705016,0.9851836,0.9999999,-0.11926009,-0.11925844,-0.10928621,0.44824055,0.39821357,0.22484633,0.9776162,0.9873742,0.31177643,0.09303945,-0.20820545,0.98129416,0.14187455,-0.110361025,0.9751824,-0.060268044,-0.025033116,0.11121009,-0.022072675,0.07880865,-0.21619633,0.040119413,0.08958182,-0.021650176,0.23582757,-0.07767369,0.09086548,-0.08047785,-0.09484811,-0.0070017427,-0.032863393,0.43363798,-0.10240211,-0.012981346,0.36018032,-0.1433546,-0.24769291,0.98635316,-0.23715924,-0.061744172,-0.2190215,-0.02889216,0.119789794,0.051728427,0.96707463,-0.22591025,0.06919582,-0.089360945,-0.085770324,0.1904157,0.9812707,0.16027889,-0.21583724,-0.14718145,0.1991281,0.3260929,-0.038716722,-0.11911601,-0.11019282,-0.06109809,-0.11600147,0.17618132,-0.04604867,0.3404785,0.0065492634,0.3855995,0.01542642,0.0011185333,0.42653787,0.029132562,-0.26470613,0.9753829,0.04970423,-0.10732413,-0.07325409,0.32797688,0.10065188,-0.040191766,-0.049320184,0.01871954,-0.009423371,0.028083801,0.018955179
@Dewa19,-0.0668026,-0.024164438,-0.025434451,0.9617142,0.1113428,0.32569087,-0.011269249,0.17199975,0.03139675,-0.035489745,-0.028821032,-0.08555472,0.06821131,0.11207783,0.04106509,-0.10754121,-0.11926009,1.0000001,-0.010540966,-0.030859,0.060849994,0.16704372,-0.01623395,-0.10911901,-0.11593142,0.17711383,0.07494216,0.17710242,-0.10300193,-0.0006603962,0.96560156,-0.10076289,-0.0066882465,-0.009198456,-0.029441826,0.1357362,0.16585375,-0.033055842,0.23777846,0.07771773,-0.032830272,0.15542355,0.043270253,0.045332562,0.96523976,0.95451313,0.086866334,-0.010193961,0.04350286,0.9598254,0.12610935,0.17840692,-0.02299623,0.0814938,-0.11728482,-0.04692693,0.13279352,0.0037908335,0.14662394,0.058373228,0.034815475,-0.086347096,0.033269353,0.02514141,0.9637631,0.21664383,0.068985626,-0.07933259,0.09988381,-0.020713305,0.0010037469,0.3417948,0.11926075,0.2967267,-0.035181295,-0.033152647,0.9060682,-0.013277365,0.042199492,0.5829768,0.121160954,0.07816388,-0.024208987,0.07759212,0.13815784,0.18411778,-0.05728453,0.045268603,-0.12576933,0.3004532,0.96299696,0.06822362,0.1704452,-0.030904863,-0.012058419,0.24405977,0.06706835,0.08894484,0.12773564,0.6202903
@DuniaBinatangLiar,0.23915544,0.95488715,0.18161266,-0.001479385,0.25067526,0.2877004,0.92066556,0.008449761,0.9328532,0.19250524,0.10024649,0.03646025,0.07920886,0.1474784,-0.08759154,-0.13536708,-0.11925844,-0.010540966,1.0000001,0.9460424,0.15641977,0.044127118,0.4724361,-0.14356351,-0.08258615,0.17044371,0.3384957,-0.01930498,-0.14643395,0.07877866,0.008133134,-0.13388668,0.18475688,0.09185804,0.40283632,0.861984,0.043669548,-0.101814665,0.22070244,0.26754412,0.088393115,0.15580589,0.26078308,0.11941391,-0.008418309,-0.0120299,0.1820128,0.14834309,0.040079765,0.037985295,0.025732182,-0.00014533289,0.93088853,-0.025870636,-0.14781815,-0.08690748,0.39240086,-0.1070627,0.2238634,0.2987572,0.3695777,-0.11375518,-0.1138324,0.36942297,0.0049402025,0.26019025,0.48004282,-0.13408679,0.17936009,-0.10867387,0.9123147,0.22764894,0.10813041,0.20146094,0.91740245,0.9277441,0.025317606,0.3201191,0.31046838,0.26385275,0.011666405,0.074343204,0.23581843,0.059559174,0.06572291,0.02466562,0.26497462,-0.048284523,-0.14460029,0.2696054,0.030237734,0.09428539,0.08376828,0.097353846,0.14226478,0.2518611,0.11495799,0.056556866,0.046337295,0.08132526
@Dunia_Alam,0.19874102,0.8826967,0.10758957,-0.022441268,0.23959234,0.2928264,0.8749847,-0.00035116076,0.8125611,0.26732698,0.03079559,0.010897409,0.2529877,0.3162949,-0.03915947,-0.11632648,-0.10928621,-0.030859,0.9460424,1.0000002,0.14433153,0.04123588,0.3533033,-0.12972859,-0.07074703,0.13818024,0.368702,0.0022590924,-0.1161394,0.0627133,-0.00814204,-0.117225766,0.10190177,0.02594095,0.43765175,0.8426765,0.05004243,-0.07483637,0.26317412,0.34590012,0.017158113,0.12656125,0.1497741,0.11654224,-0.027164057,-0.033195935,0.34171408,0.07293321,0.039605692,0.013708554,0.20422742,-0.0015891315,0.8475292,0.036371548,-0.12678033,-0.07776125,0.37850845,-0.08664429,0.24195783,0.34714803,0.38617966,-0.09775281,-0.08567616,0.43173513,-0.009253517,0.28005034,0.4659795,-0.1184684,0.2823369,-0.08560041,0.8355181,0.24198397,0.08185476,0.24777353,0.8840051,0.9069876,0.015331656,0.20804842,0.34394377,0.21980447,0.0036997115,0.249567,0.19789468,0.23534565,0.2327438,0.018535752,0.23863095,-0.020471737,-0.12616113,0.2880177,0.0023198342,0.018274523,0.06211378,0.06980577,0.07009941,0.2892133,0.28647757,0.23245609,0.22602998,0.058975115
@DylandPROS,0.8570061,0.16974787,-0.0063617527,0.100439906,-0.100242436,0.45936072,0.17469716,0.03614921,0.17555979,0.38167655,0.019148713,0.79870415,0.009349226,0.010404712,-0.23944937,0.4662622,0.44824055,0.060849994,0.15641977,0.14433153,0.9999999,0.15227783,0.76047623,0.4243134,0.5049302,0.2915453,0.3539947,0.1345995,0.46520233,0.8021295,0.040666528,0.4882306,-0.019715136,0.012809128,0.29311645,0.49032262,0.82913333,-0.20394662,0.4247434,0.2533697,0.046880446,0.040192354,0.014878633,0.81699777,0.04131888,0.04370712,0.056925334,0.036394697,0.11852907,0.09895692,-0.029537309,0.047424294,0.11200962,-0.17406958,0.43959448,-0.1795384,0.27921024,-0.19363867,0.2774942,0.27440786,0.2332901,0.56975436,-0.2059981,0.38231382,0.086599715,0.29662263,0.8624199,0.40143675,0.44764468,-0.20814568,0.07209537,0.3456847,0.0795864,0.41930857,0.19229168,0.17560504,0.26319557,-0.0133290775,0.3417435,0.42996508,0.07184714,-0.05323921,0.9373616,-0.051196136,0.018186856,0.16358683,0.3297515,-0.20320222,0.44073224,0.4520256,0.033077758,-0.030477453,0.09554046,0.78616476,0.013744315,0.27151996,-0.035985008,-0.051897418,-0.0036520527,0.51949614
@FitraEri,0.1015167,0.036053322,0.016422804,0.08309404,0.0025957562,0.14715487,0.07594331,0.97564954,0.07251613,0.077310085,0.04130281,-0.08561243,0.1903694,0.20587584,0.0799096,0.3788157,0.39821357,0.16704372,0.044127118,0.04123588,0.15227783,1.0000004,0.2481235,0.3427204,0.3741368,0.93253684,0.05911933,0.0044794492,0.34653854,-0.06428922,0.086172916,0.34827334,0.050642192,0.047540125,0.05042061,0.15696785,-0.04507532,-0.14989835,0.19388223,0.11135402,-0.0037970843,0.93589324,0.14100066,-0.042005137,0.08806422,0.0756943,0.13150805,0.031564735,0.95853007,0.100048274,0.15464428,0.97456056,0.07612567,-0.00989167,0.35768342,-0.15611061,0.14693993,-0.02702521,0.11732238,0.097122185,0.053185068,0.33985937,-0.033869572,0.15073527,0.09575556,0.117201164,0.20545307,0.410627,0.075555444,-0.13676827,0.10710324,0.7683759,0.96949095,0.12122521,0.03458309,0.023039278,0.14587015,0.00988822,0.119659215,0.1065782,0.97086424,0.1608791,0.21226603,0.148671,0.19929153,0.9877238,0.015317254,-0.055446982,0.28688195,0.1415569,0.10323269,0.09565984,0.9746334,-0.09962718,0.008299844,0.15698653,0.1765114,0.14100489,0.18116102,0.30419856
@FrontaLGaming,0.8160709,0.52660245,0.26454526,-0.022495555,0.11247041,0.37647468,0.5222977,0.1575717,0.588891,0.23473224,0.25416228,0.6396797,-0.14112201,-0.10443618,-0.1799382,0.19871345,0.22484633,-0.01623395,0.4724361,0.3533033,0.76047623,0.2481235,0.9999999,0.17377111,0.26818007,0.46507493,0.31147566,0.13347971,0.17893049,0.65907663,-0.060334615,0.21530977,0.26904494,0.24308524,0.28361818,0.6575271,0.5935129,-0.16476178,0.29392532,0.16198526,0.2655031,0.26520365,0.37226176,0.67314756,-0.064527355,-0.06584252,-0.057332397,0.28107476,0.23927952,0.006843529,-0.1970987,0.14993307,0.5140497,-0.14387807,0.17732266,-0.110973254,0.36781693,-0.11799486,0.23463881,0.21831718,0.2610048,0.28298217,-0.15518636,0.36500055,-0.037452836,0.27240235,0.8451412,0.15417252,0.21219318,-0.162482,0.4745409,0.39060855,0.26463228,0.26003167,0.47864217,0.45895505,0.10531664,0.3565606,0.3090132,0.39879566,0.19998491,-0.18029626,0.8591528,-0.1905218,-0.11758265,0.23007418,0.4370485,-0.119890064,0.1699249,0.3251798,-0.03427584,0.23664862,0.25222188,0.6663833,0.2518615,0.19827186,-0.1511572,-0.19355783,-0.17618331,0.40226322
@GadgetGaul,0.3021987,-0.1678205,-0.12939343,-0.06551308,-0.29641536,-0.08510962,-0.1737127,0.30109125,-0.16612285,0.2584133,-0.0868565,0.21815476,0.061782215,-0.007144049,-0.1613421,0.9872015,0.9776162,-0.10911901,-0.14356351,-0.12972859,0.4243134,0.3427204,0.17377111,0.9999999,0.97888947,0.26142442,0.05752384,-0.1820859,0.983573,0.15792227,-0.1001053,0.98963416,-0.12232749,-0.09032264,0.068859756,-0.060660515,0.096086115,-0.17081635,-0.027059887,0.050936077,-0.08435233,0.17813985,-0.14041796,0.0993287,-0.06764811,-0.08062456,-0.019109726,-0.103089206,0.37331307,-0.09409484,-0.01697483,0.31589377,-0.16932175,-0.22126752,0.9903897,-0.19568244,-0.14050952,-0.1820581,-0.096983366,0.08195864,0.014239728,0.9751183,-0.18723382,0.007689899,-0.078321576,-0.15365322,0.15084367,0.989111,0.1277747,-0.171529,-0.16991192,0.12015715,0.25951537,-0.091187194,-0.15464571,-0.14324483,-0.07189067,-0.16738072,0.13892333,-0.10367307,0.28384376,-0.00044579618,0.36282256,0.011531198,-0.005715033,0.37476987,-0.056489512,-0.23204733,0.99280846,-0.010412223,-0.09923077,-0.12315473,0.27160275,0.10871054,-0.101614654,-0.110649824,0.007576816,-0.017869778,0.018696249,0.011828072
@GadgetIn,0.38241613,-0.100752585,-0.08994718,-0.07196742,-0.30724657,-0.0055699516,-0.1131374,0.31530142,-0.10108331,0.27160558,-0.045720287,0.26954088,0.05136414,-0.00900062,-0.20041457,0.9848694,0.9873742,-0.11593142,-0.08258615,-0.07074703,0.5049302,0.3741368,0.26818007,0.97888947,1.0000005,0.30323073,0.09540053,-0.18801436,0.97766495,0.21820438,-0.10643439,0.9849274,-0.085843265,-0.05158508,0.11201173,0.026669782,0.15063606,-0.21317706,0.042380553,0.082714394,-0.043938953,0.20981672,-0.098851815,0.16650578,-0.076495394,-0.08911134,-0.019870587,-0.057671808,0.40778762,-0.09457648,-0.032661453,0.32832992,-0.11536254,-0.25174898,0.9859645,-0.23033492,-0.060278118,-0.21858966,-0.03148365,0.11523751,0.04993467,0.98358667,-0.2280644,0.06786028,-0.082694426,-0.08708437,0.2520231,0.97764325,0.16475078,-0.21384916,-0.12275274,0.18324886,0.29853377,-0.026239771,-0.08092668,-0.07188222,-0.05318421,-0.13108543,0.17407745,-0.035292625,0.314551,-0.012978507,0.44780868,-0.0031323303,-0.015166607,0.4025112,0.021850735,-0.26784405,0.980744,0.05805302,-0.1044485,-0.10011822,0.30302852,0.17243576,-0.062339973,-0.04762443,-0.0018980931,-0.030236324,0.0087169185,0.046992652
@GarasiDrift,0.30821288,0.16337548,0.07239945,0.088290095,0.13188806,0.18328367,0.24267435,0.9009824,0.2203629,0.11114837,0.078907624,0.08751845,0.1648292,0.191187,0.111712635,0.29293188,0.31177643,0.17711383,0.17044371,0.13818024,0.2915453,0.93253684,0.46507493,0.26142442,0.30323073,1.0000004,0.13502577,0.12986094,0.2678404,0.12420802,0.0771315,0.27552837,0.10727465,0.08912961,0.086845055,0.31086707,0.14154163,-0.09254494,0.19113874,0.12953806,0.046713963,0.93043756,0.23936275,0.1642366,0.077583894,0.066386946,0.15114073,0.07255851,0.8966083,0.11171203,0.13028,0.89885324,0.22902237,0.053419843,0.27218658,-0.08762546,0.15757203,0.03331978,0.09017775,0.13377862,0.11346404,0.28651017,0.0162531,0.21888685,0.09209399,0.121346176,0.38967556,0.31248176,0.1068833,-0.0777133,0.26571903,0.7745349,0.9198643,0.12941626,0.12614304,0.11766256,0.15845302,0.11923374,0.19143584,0.16415729,0.89261365,0.13317764,0.38796952,0.11492598,0.20468633,0.91252196,0.078075334,0.009249106,0.20833686,0.15185562,0.103469,0.17547296,0.9230274,0.08288526,0.048753127,0.13650955,0.15276395,0.110412136,0.15262385,0.41327125
@HujanTandaTanya,0.19777048,0.26360583,0.090665445,0.10008985,0.12693343,0.43353707,0.19099823,0.0120055955,0.3168682,0.8859823,0.07494475,0.07005734,0.46127316,0.49362797,0.04531655,0.05913873,0.09303945,0.07494216,0.3384957,0.368702,0.3539947,0.05911933,0.31147566,0.05752384,0.09540053,0.13502577,1.0000005,0.059309244,0.11746111,0.08244952,0.11769788,0.058287963,0.07482086,0.088535026,0.948309,0.3986891,0.1982944,-0.063366726,0.4942621,0.942526,0.09444651,0.09311609,0.13609901,0.1266246,0.096748635,0.087656066,0.5940381,0.11570991,0.0064563397,0.13726512,0.3397197,0.02808918,0.16593005,0.16682965,0.04499115,-0.09611666,0.3811171,-0.08761788,0.38498718,0.9783284,0.97734284,0.07635733,-0.04710684,0.84468275,0.124015465,0.48597556,0.44652838,0.0650492,0.85877633,-0.071628734,0.20360911,0.49092442,0.07907367,0.45904365,0.25966808,0.24485323,0.19218087,0.089815535,0.9514775,0.39689374,-0.02699017,0.33356273,0.22569722,0.33488768,0.3861367,0.04678963,0.5151988,0.027506864,0.053590514,0.60545075,0.119796276,0.08409685,0.054310165,0.05374577,0.086650774,0.4404852,0.4537993,0.35229677,0.35356534,0.17632133
@IBLTV,0.21393296,-0.023103954,-0.12774625,0.0907717,0.7743671,0.09227796,0.077751055,0.004310554,-0.038748264,0.058420487,-0.13785772,0.34277776,0.14856012,0.16609779,0.75361776,-0.17354047,-0.20820545,0.17710242,-0.01930498,0.0022590924,0.1345995,0.0044794492,0.13347971,-0.1820859,-0.18801436,0.12986094,0.059309244,0.99999994,-0.15944962,0.3025457,0.07147899,-0.1589744,-0.12045365,-0.12977535,-0.042762585,0.071508996,0.3983714,0.820002,0.08585365,0.049284454,-0.13757528,0.026378792,-0.10275613,0.3350684,0.06584103,0.078387775,0.20327465,-0.15513903,-0.014340721,0.0727358,0.26353192,0.0063874293,0.0037001884,0.8280002,-0.17519134,0.8133344,-0.0043820515,0.84012127,0.054786462,0.03477276,0.02264661,-0.13601983,0.8302487,0.12387554,0.09180315,0.12929216,0.22904864,-0.18837903,0.16486257,0.8208858,0.02813214,0.11705062,-0.043774955,0.14660573,-0.04062168,-0.040426012,0.11974962,-0.09302272,0.044819303,0.03848679,0.027740836,0.17405856,0.17981553,0.16570702,0.27466276,-0.015082478,-0.0654347,0.82838714,-0.1796487,0.028466607,0.07059929,-0.034731224,-0.0061900318,0.27219105,-0.13766637,0.081961825,0.17654918,0.19560528,0.20560953,0.41748628
@JagatReview,0.33056444,-0.17689575,-0.14735699,-0.062097713,-0.2878601,-0.04874725,-0.17737184,0.2985199,-0.18163255,0.32480818,-0.10272102,0.2429116,0.13712661,0.061478328,-0.1502082,0.98847663,0.98129416,-0.10300193,-0.14643395,-0.1161394,0.46520233,0.34653854,0.17893049,0.983573,0.97766495,0.2678404,0.11746111,-0.15944962,0.9999998,0.18798205,-0.096925326,0.98412275,-0.14216253,-0.10607307,0.118732944,-0.0408086,0.139593,-0.16854197,0.017888598,0.11655383,-0.09849499,0.17916478,-0.16396156,0.13568893,-0.06696515,-0.08014843,0.05723685,-0.120242834,0.3767033,-0.08864721,0.054164756,0.3169241,-0.18247667,-0.19536048,0.9905287,-0.20058587,-0.12435569,-0.1804333,-0.069244474,0.14390285,0.06531996,0.97676647,-0.17962053,0.07234278,-0.072178036,-0.118848085,0.19147542,0.98062456,0.20832345,-0.17112637,-0.18065919,0.15863872,0.26059264,-0.04511007,-0.16272193,-0.15041636,-0.055589564,-0.19155905,0.20157321,-0.08258718,0.28170165,0.06510204,0.38876244,0.075507976,0.06726183,0.37532985,-0.03524936,-0.22241795,0.985946,0.029318567,-0.0988005,-0.141552,0.26894146,0.13670953,-0.1197762,-0.07649009,0.075759895,0.04913892,0.08878089,0.03072948
@JessNoLimit,0.873868,0.073563196,-0.065155625,0.008981073,0.013993077,0.15258966,0.15494162,-0.1375399,0.07319702,0.13720146,-0.05439834,0.91152704,-0.11970113,-0.13419582,-0.12877637,0.18360391,0.14187455,-0.0006603962,0.07877866,0.0627133,0.8021295,-0.06428922,0.65907663,0.15792227,0.21820438,0.12420802,0.08244952,0.3025457,0.18798205,1.0000002,-0.053016063,0.22925363,-0.07708081,-0.05889328,0.02122134,0.35237992,0.90391386,0.020045236,0.08655857,-0.025648924,-0.01780467,-0.105817966,-0.057003625,0.94420743,-0.04788795,-0.037783492,-0.07156163,-0.057071783,-0.06879886,0.00014893524,-0.11878315,-0.13041334,0.08481138,-0.056373756,0.17273343,0.052912313,-0.012181915,0.026627915,-0.020207942,0.0023848522,-0.006268791,0.30797136,-0.008585125,0.08592172,-0.014582171,-0.0014019385,0.7176753,0.11202586,0.1513529,0.018371789,0.04241711,0.018352423,-0.10565278,0.13172756,0.07020268,0.06190229,0.08813617,-0.040551417,0.08365649,0.14037025,-0.09999049,-0.13613412,0.8538083,-0.13334116,-0.06911403,-0.060398452,0.07526918,-0.019521894,0.19109531,0.11769199,-0.057146788,-0.05608746,-0.09017788,0.9630663,-0.060939394,-0.031369343,-0.15209126,-0.14232941,-0.11279902,0.4053759
@Judika.Entertainment,-0.120296076,-0.012166339,-0.010789109,0.9838094,0.028412584,0.34006625,-0.026627082,0.08788796,0.04106258,-0.0037378743,-0.015462058,-0.13582468,0.06426765,0.11014387,-0.03380351,-0.10351754,-0.110361025,0.96560156,0.008133134,-0.00814204,0.040666528,0.086172916,-0.060334615,-0.1001053,-0.10643439,0.0771315,0.11769788,0.07147899,-0.096925326,-0.053016063,1.0,-0.095620796,0.0024823826,0.003283578,0.02978232,0.13246506,0.11173694,-0.103402644,0.26027673,0.12381616,-0.016754262,0.07265773,0.038355198,-0.011907932,0.99231577,0.9852173,0.08401284,0.010254758,-0.036613267,0.9798131,0.10511952,0.09457945,-0.028915012,0.009933268,-0.11230169,-0.12145991,0.15540297,-0.090849444,0.17173567,0.10436807,0.082936905,-0.08469934,-0.05373499,0.042369734,0.987489,0.23413156,0.03899298,-0.07228767,0.12611872,-0.09478753,-0.006651161,0.29366785,0.04687616,0.3103009,-0.009830115,-0.009341544,0.9130304,-0.010417655,0.0750797,0.599915,0.0332816,0.07043909,-0.068749376,0.07312562,0.112468734,0.10778367,-0.02900928,-0.03391071,-0.11377023,0.34670344,0.9901563,0.05417875,0.0902362,-0.07927958,0.0073471135,0.2666213,0.064731054,0.081665896,0.117226474,0.5450702
